id,name,rank,status,parent_tsn
164459,Gobiesox maeandricus,Species,valid,164458
169204,Calamus brachysomus,Species,valid,169195
82484,Histioteuthidae,Family,valid,82390
623290,Mirorictus,Genus,valid,553188
643429,Cottoidea,Superfamily,valid,167185
645257,Hirundichthys marginatus,Species,valid,165515
164656,Cryptopsaras,Genus,valid,164653
164461,Gobiesox eugrammus,Species,valid,164458
168584,Carangidae,Family,valid,167641
172557,Psenes maculatus,Species,valid,172555
172874,Hippoglossoides,Genus,valid,615940
164662,Linophryne,Genus,valid,164661
171660,Icosteoidei,Suborder,valid,167640
164620,Himantolophidae,Family,valid,622712
171464,Alloclinus,Genus,valid,553227
166362,Gasterosteoidei,Suborder,valid,166361
162562,Scopelarchoides,Genus,valid,162548
623626,Pseudobathylagus milleri,Species,valid,623322
622492,Sigmops ebelingi,Species,valid,622342
172928,Psettichthys melanostictus,Species,valid,172927
172390,Lepidopus,Genus,valid,646730
164497,Lophiidae,Family,valid,164496
164658,Caulophrynidae,Family,valid,622712
171591,Plectobranchus,Genus,valid,171554
170950,Ronquilus,Genus,valid,170945
164695,Bregmaceros,Genus,valid,164694
172558,Psenes pellucidus,Species,valid,172555
97646,Palinuridae,Family,valid,1147564
616688,Cheilopogon heterurus,Species,valid,165433
162068,Argentina sialis,Species,valid,162061
95536,Nematobrachion flexipes,Species,valid,95535
630232,Xenichthys xanti,Species,valid,169119
162080,Bathylagidae,Family,valid,623273
573108,Abraliopsis (Pfefferiteuthis),Subgenus,valid,82398
161110,Elops,Genus,valid,161109
168974,Hoplopagrus,Genus,valid,643065
167642,Centropomidae,Family,valid,167641
166153,Berycidae,Family,valid,166130
170859,Nicholsina,Genus,valid,647768
171466,Chaenopsis,Genus,valid,171550
161601,Derichthys serpentinus,Species,valid,161600
623721,Hygophum proximum,Species,valid,162692
172702,Pleuronectiformes,Order,valid,166082
623750,Bolinichthys longipes,Species,valid,162761
95498,Bentheuphausia,Genus,valid,95497
644676,Ahliesaurus,Genus,valid,553189
173391,Diodon hystrix,Species,valid,173390
172418,Thunnus,Genus,valid,638252
169118,Xenistius californiensis,Species,valid,169117
82414,Gonatidae,Family,valid,82390
171093,Pseudoscopelus,Genus,valid,171084
166749,Sebastes constellatus,Species,valid,166705
95589,Thysanopoda pectinata,Species,valid,95582
172923,Pleuronichthys coenosus,Species,valid,172922
635345,Bathycongrus,Genus,valid,635310
162776,Scopelengys,Genus,valid,162772
166783,Sebastolobus alascanus,Species,valid,166782
172359,Gempylus,Genus,valid,172354
172707,Pleuronectoidei,Suborder,valid,172702
164457,Gobiesocidae,Family,valid,553167
162809,Mirapinnidae,Family,valid,649603
173271,Lactoria,Genus,valid,173235
162771,Parvilux ingens,Species,valid,162770
82499,Histioteuthis heteropsis,Species,valid,82485
633876,Anarrichthys ocellatus,Species,invalid,0
165119,Encheliophis,Genus,valid,622721
172790,Syacium,Genus,valid,553179
170501,Halichoeres,Genus,valid,170477
556639,Pyroteuthis addolux,Species,valid,555803
171882,Acanthogobius flavimanus,Species,valid,171881
555776,Planctoteuthis,Genus,valid,82547
167213,Artedius harringtoni,Species,valid,167211
622726,Bythitinae,Subfamily,valid,165140
172799,Xystreurys,Genus,valid,553179
551159,Dussumieriini,Tribe,valid,551152
167640,Perciformes,Order,valid,166082
172891,Parophrys,Genus,valid,615947
168586,Trachurus symmetricus,Species,valid,168585
166743,Sebastes wilsoni,Species,valid,166705
642031,Apogoninae,Subfamily,valid,168196
630395,Ammodytoides gilli,Species,valid,630370
162534,Anotopterus pharao,Species,valid,162533
173382,Diodontidae,Family,valid,173282
172782,Hippoglossina,Genus,valid,553179
170482,Bodianus,Genus,valid,170477
82565,Cycloteuthidae,Family,valid,82390
170958,Parapercis,Genus,valid,553226
169297,Umbrina,Genus,valid,169237
169414,Mulloidichthys dentatus,Species,valid,169407
171124,Blenniidae,Family,valid,171123
173140,Balistes polylepis,Species,valid,173137
161619,Avocettina infans,Species,valid,161614
170253,Cheilodactylus,Genus,valid,170252
162505,Sudis atrox,Species,valid,162504
615080,Stegastes rectifraenum,Species,valid,613171
172370,Nesiarchus nasutus,Species,valid,172369
172717,Citharichthys stigmaeus,Species,valid,172715
170452,Polydactylus opercularis,Species,valid,170446
162282,Stomiidae,Family,valid,553152
641835,Symphysanodontidae,Family,valid,167641
167127,Zaniolepis,Genus,valid,167108
172924,Pleuronichthys decurrens,Species,valid,172922
168540,Caulolatilus princeps,Species,valid,168539
172434,Scomberomorus,Genus,valid,638251
555737,Heteroteuthinae,Subfamily,valid,82335
172408,Sarda chiliensis,Species,valid,172407
167643,Centropomus,Genus,valid,645317
623878,Myctophum obtusirostre,Species,valid,162719
171564,Anoplarchus purpurescens,Species,valid,171562
169515,Girella nigricans,Species,valid,169514
173413,Mola,Genus,valid,173412
162583,Diaphus,Genus,valid,623695
165521,Parexocoetus,Genus,valid,165431
623332,Melanolagus bericoides,Species,valid,623312
646749,Aphanopus arigato,Species,valid,172388
162212,Sternoptychidae,Family,valid,553151
555781,Liguriella,Genus,valid,555741
162657,Notoscopelus caudispinosus,Species,valid,162653
51265,Velella,Genus,valid,51258
556001,Heteroteuthis hawaiiensis,Species,valid,573113
161368,Paraconger,Genus,valid,635309
161651,Eurypharynx,Genus,valid,161650
635826,Leptocephalus holti,Species,valid,161630
172560,Psenes arafurensis,Species,valid,172555
161847,Anchoa compressa,Species,valid,161837
1147564,Achelata,Infraorder,valid,96105
615945,Isopsettini,Tribe,valid,615941
162337,Talismania,Genus,valid,162303
170333,Mugilidae,Family,valid,553132
645318,Kyphosinae,Subfamily,valid,169503
164681,Physiculus rastrelliger,Species,valid,164678
162777,Scopelengys tristis,Species,valid,162776
165517,Hirundichthys speculiger,Species,valid,165515
168611,Caranx caballus,Species,valid,168605
644725,Lestidiops pacificus,Species,valid,162476
162086,Bathylagus pacificus,Species,valid,162081
169359,Roncador,Genus,valid,169237
636572,Microdesminae,Subfamily,valid,172161
642597,Psenes sio,Species,valid,172555
162164,Cyclothone,Genus,valid,162163
82567,Cycloteuthis sirventi,Species,valid,82566
166133,Diretmus argenteus,Species,valid,166132
165215,Zoarcidae,Family,valid,165214
167283,Hemilepidotus spinosus,Species,valid,167276
166725,Sebastes jordani,Species,valid,166705
167107,Hexagrammoidei,Suborder,valid,166702
622880,Oneirodes eschrichtii,Species,valid,164629
171123,Blennioidei,Suborder,valid,167640
164932,Lamprogrammus,Genus,valid,622725
550564,Melanonidae,Family,valid,164665
162273,Aristostomias,Genus,valid,622320
167279,Hemilepidotus hemilepidotus,Species,valid,167276
173289,Sphoeroides,Genus,valid,646100
182875,Talismania bifurcata,Species,valid,162337
162308,Alepocephalus,Genus,valid,162303
168585,Trachurus,Genus,valid,1228110
170045,Abudefduf,Genus,valid,170044
167907,Symphysanodon,Genus,valid,641835
167560,Liparis fucensis,Species,valid,167550
167694,Epinephelus,Genus,valid,643094
623739,Bolinichthys distofax,Species,valid,162761
161324,Congridae,Family,valid,553143
166726,Sebastes maliger,Species,valid,166705
167421,Ruscarius,Genus,valid,167196
164503,Lophiodes,Genus,valid,164497
553234,Samaridae,Family,valid,172707
556061,Hyaloteuthis pelagica,Species,valid,555796
166711,Sebastes brevispinis,Species,valid,166705
162102,Dolichopteryx,Genus,valid,162099
162463,Paralepididae,Family,valid,553150
171060,Kathetostoma,Genus,valid,171053
169195,Calamus,Genus,valid,169180
550569,Gadinae,Subfamily,valid,164701
162304,Sagamichthys,Genus,valid,553188
161359,Gnathophis,Genus,valid,635310
95597,Thysanopoda astylata,Species,valid,95582
168897,Lutjanus peru,Species,valid,168846
171022,Creediidae,Family,valid,170913
622724,Ophidiinae,Subfamily,valid,164807
162553,Scopelarchus,Genus,valid,162548
165474,Hyporhamphus unifasciatus,Species,valid,645117
551496,Macroramphosus gracilis,Species,valid,551495
167802,Hemanthias peruanus,Species,valid,167799
166103,Melamphaes simus,Species,valid,166093
1160306,Lampris (Lampris),Subgenus,valid,166324
172875,Hippoglossoides elassodon,Species,valid,172874
162165,Cyclothone atraria,Species,valid,162164
169087,Anisotremus davidsoni,Species,invalid,0
165433,Cheilopogon,Genus,valid,165431
95591,Thysanopoda obtusifrons,Species,valid,95582
167467,Xeneretmus latifrons,Species,valid,167466
622094,Holocentrinae,Subfamily,valid,166170
914154,Bilateria,Subkingdom,valid,202423
82525,Ommastrephes,Genus,valid,555745
161109,Elopidae,Family,valid,161107
638252,Thunnini,Tribe,valid,638248
166082,Acanthopterygii,Superorder,valid,161105
644723,Evermannella ahlstromi,Species,valid,162541
166131,Diretmidae,Family,valid,553159
161860,Cetengraulis,Genus,valid,572640
95513,Euphausia recurva,Species,valid,95501
162724,Myctophum selenops,Species,valid,162719
623331,Dolicholagus longirostris,Species,valid,623311
165140,Bythitidae,Family,valid,553170
166741,Sebastes saxicola,Species,valid,166705
668632,Scopelosaurus smithi,Species,invalid,0
169119,Xenichthys,Genus,valid,169055
162522,Omosudis lowei,Species,invalid,0
166751,Sebastes eos,Species,valid,166705
161879,Encrasicholina punctifer,Species,valid,161878
161650,Eurypharyngidae,Family,valid,161643
162247,Tactostoma macropus,Species,valid,162246
162742,Taaningichthys minimus,Species,valid,162739
171418,Labrisomus xanti,Species,valid,171408
170129,Plectroglyphidodon imparipennis,Species,valid,170128
172488,Istiophorus platypterus,Species,valid,172487
170102,Chromis atrilobata,Species,valid,170079
161419,Ophichthidae,Family,valid,553143
82576,Cranchia,Genus,valid,555740
82667,Tremoctopus,Genus,valid,82663
172778,Engyophrys,Genus,valid,172714
553136,Saccopharyngiformes,Order,valid,161106
555796,Hyaloteuthis,Genus,valid,555745
623856,Nannobrachium nigrum,Species,valid,623699
162172,Cyclothone acclinidens,Species,valid,162164
615938,Eopsettinae,Subfamily,valid,172859
182909,Scopeloberyx robustus,Species,valid,166112
172306,Ctenochaetus hawaiiensis,Species,valid,172305
167128,Zaniolepis latipinnis,Species,valid,167127
166752,Sebastes gilli,Species,valid,166705
172398,Scombridae,Family,valid,172353
162254,Leptostomias,Genus,valid,622318
89801,Eumalacostraca,Subclass,valid,89787
170289,Brama japonica,Species,valid,170288
172887,Microstomus pacificus,Species,valid,172886
173060,Cynoglossidae,Family,valid,172707
556640,Octopoteuthis deletron,Species,valid,82432
172556,Psenes cyanophrys,Species,valid,172555
164612,Melanocetus,Genus,valid,164611
162814,Eutaeniophorus,Genus,valid,649606
162821,Gigantura,Genus,valid,162820
166704,Scorpaenidae,Family,valid,166703
630417,Ammodytoides pylei,Species,valid,630370
169007,Lobotes surinamensis,Species,valid,169006
166709,Sebastes aurora,Species,valid,166705
169514,Girella,Genus,valid,645322
164653,Ceratiidae,Family,valid,622712
82595,Octopus,Genus,valid,555751
171606,Cryptacanthodes,Genus,valid,553223
166973,Prionotus,Genus,valid,166972
165230,Lycenchelys,Genus,valid,165215
167834,Paralabrax nebulifer,Species,valid,167830
623273,Argentinoidea,Superfamily,valid,162056
165464,Hemiramphus depauperatus,Species,valid,165459
914159,Lophozoa,Superphylum,invalid,0
172758,Bothus,Genus,valid,172714
162286,Stomias,Genus,valid,622317
645284,Cheilopogon dorsomaculata,Species,invalid,0
162729,Notolychnus valdiviae,Species,valid,162728
169503,Kyphosidae,Family,valid,167641
89433,Cirripedia,Infraclass,valid,621146
165985,Atherinops,Genus,valid,630582
162279,Chauliodus macouni,Species,valid,162278
167463,Sarritor,Genus,valid,167426
646515,Roncador stearnsii,Species,valid,169359
167483,Cyclopteridae,Family,valid,643430
82473,Brachioteuthidae,Family,valid,82390
169256,Genyonemus,Genus,valid,169237
645246,Cheilopogon xenopterus,Species,valid,165433
165294,Melanostigma,Genus,valid,165215
635318,Myrophini,Tribe,valid,635306
164799,Merluccius gayi,Species,valid,164790
166094,Melamphaes lugubris,Species,valid,166093
164529,Antennarius avalonis,Species,valid,164522
636246,Scartichthys,Genus,valid,171124
95540,Nematoscelis difficilis,Species,valid,95539
555767,Euprymna,Genus,valid,555739
161105,Teleostei,Class,valid,161061
613008,Thunnus (Neothunnus),Subgenus,valid,172418
623744,Nannobrachium regale,Species,valid,623699
166156,Beryx splendens,Species,valid,166154
171467,Chaenopsis alepidota,Species,valid,171466
172475,Katsuwonus,Genus,valid,638252
167849,Serranus,Genus,valid,643089
172168,Cerdale,Genus,valid,636572
95582,Thysanopoda,Genus,valid,95500
169525,Sectator,Genus,valid,645318
170115,Microspathodon,Genus,valid,170044
172412,Scomber japonicus,Species,valid,172411
168790,Coryphaena,Genus,valid,168789
173390,Diodon,Genus,valid,173382
162368,Myctophiformes,Order,valid,553123
166603,Cosmocampus arctus,Species,valid,166596
171476,Heterostichus rostratus,Species,valid,171475
162231,Danaphos,Genus,valid,622314
162099,Opisthoproctidae,Family,valid,623273
623876,Lobianchia gemellarii,Species,valid,162752
168752,Gnathanodon,Genus,valid,1228110
616165,Perissias taeniopterus,Species,valid,615993
170437,Sphyraena ensis,Species,valid,170425
171036,Dactyloscopidae,Family,valid,171123
95509,Euphausia mutica,Species,valid,95501
172578,Tetragonuridae,Family,valid,172507
162527,Alepisaurus ferox,Species,valid,162524
172385,Trichiurus lepturus,Species,valid,172384
164792,Merluccius productus,Species,valid,164790
161136,Moringuidae,Family,valid,161124
166410,Aulostomus,Genus,valid,166409
171572,Chirolophis decoratus,Species,valid,171565
162175,Cyclothone pseudopallida,Species,valid,162164
622394,Melanostomias valdiviae,Species,valid,162257
636588,Rhinogobiops,Genus,valid,171746
82439,Onychoteuthis,Genus,valid,82436
642573,Cubiceps baxteri,Species,valid,172545
644991,Fistularia corneta,Species,valid,166415
164643,Gigantactis,Genus,valid,164642
173137,Balistes,Genus,valid,173128
166755,Sebastes macdonaldi,Species,valid,166705
555701,Liparidae,Family,valid,643430
161752,Harengula,Genus,valid,551153
167113,Hexagrammos stelleri,Species,valid,167109
164623,Himantolophus,Genus,valid,164620
173134,Aluterus scriptus,Species,valid,173129
172925,Pleuronichthys ritteri,Species,valid,172922
550848,Physiculus nematopus,Species,valid,164678
172860,Atheresthes,Genus,valid,172859
556756,Helicocranchia beebei,Species,invalid,0
168295,Epigonus,Genus,valid,553217
613121,Oxycheilinus,Genus,valid,170477
556517,Liocranchia reinhardti,Species,valid,555779
172440,Scomberomorus sierra,Species,valid,172434
553150,Alepisauroidei,Suborder,valid,553127
82423,Gonatus pyros,Species,valid,82418
162685,Protomyctophum crockeri,Species,valid,162684
166341,Trachipterus altivelis,Species,valid,166340
167804,Hemanthias signifer,Species,valid,167799
166170,Holocentridae,Family,valid,553160
622711,Chaunacioidea,Superfamily,valid,553153
161643,Saccopharyngoidei,Suborder,valid,553136
171401,Gibbonsia elegans,Species,valid,171397
161699,Clupeoidei,Suborder,valid,161694
161451,Myrophis,Genus,valid,635318
649761,Lophiodes spilurus,Species,valid,164503
165393,Nezumia,Genus,valid,550565
166438,Syngnathoidei,Suborder,valid,166361
167109,Hexagrammos,Genus,valid,167108
166715,Sebastes crameri,Species,valid,166705
914156,Deuterostomia,Infrakingdom,valid,914154
95499,Bentheuphausia amblyops,Species,valid,95498
635825,Leptocephalus giganteus,Species,valid,161678
161757,Harengula thrissina,Species,valid,161752
162702,Lampadena,Genus,valid,623695
95505,Euphausia hemigibba,Species,valid,95501
621145,Maxillopoda,Class,invalid,0
82559,Mastigoteuthis pyrodes,Species,valid,82558
171019,Crystallodytes cookei,Species,valid,171018
622721,Carapinae,Subfamily,valid,165094
171672,Ammodytes hexapterus,Species,valid,171671
166757,Sebastes ovalis,Species,valid,166705
635342,Rhynchoconger,Genus,valid,635310
162300,Idiacanthus fasciola,Species,valid,162299
164809,Brosmophycis marginata,Species,valid,164808
167591,Nectoliparis pelagicus,Species,valid,167590
172396,Assurger,Genus,valid,646730
165094,Carapidae,Family,valid,164806
164651,Centrophryne,Genus,valid,164650
550565,Macrourinae,Subfamily,valid,165332
162533,Anotopterus,Genus,valid,162463
162384,Synodus binotatus,Species,valid,162375
162555,Scopelarchus analis,Species,valid,162553
633879,Anoplogastridae,Family,valid,553159
166360,Stylephorus chordatus,Species,valid,166359
171618,Cebidichthys violaceus,Species,valid,171617
172487,Istiophorus,Genus,valid,172486
165610,Cololabis adocetus,Species,valid,165608
172715,Citharichthys,Genus,valid,553179
555778,Leachia,Genus,valid,555740
162765,Triphoturus,Genus,valid,623695
172250,Acanthuridae,Family,valid,172249
167590,Nectoliparis,Genus,valid,555701
162727,Myctophum aurolaternatum,Species,valid,162719
166339,Trachipteridae,Family,valid,638685
644711,Rosenblattichthys volucris,Species,valid,644679
166495,Hippocampus kuda,Species,valid,166487
82578,Cranchia scabra,Species,valid,82576
161837,Anchoa,Genus,valid,572640
162736,Electrona,Genus,valid,623694
168723,Decapterus,Genus,valid,1228110
166772,Sebastes rufinanus,Species,valid,166705
553167,Gobiesocoidei,Suborder,valid,167640
162632,Lampanyctus,Genus,valid,623695
642020,Elagatis bipinnulatus,Species,invalid,0
167841,Pronotogrammus multifasciatus,Species,valid,167839
645323,Scorpidinae,Subfamily,valid,169503
161632,Cyema atrum,Species,valid,161631
555708,Sepiolida,Order,valid,555706
166210,Myripristis,Genus,valid,622095
171419,Malacoctenus,Genus,valid,553227
162544,Evermannella indica,Species,valid,162541
167121,Anoplopomatidae,Family,valid,553164
172366,Scombrolabrax heterolepis,Species,valid,172365
161395,Heteroconger,Genus,valid,635308
573113,Heteroteuthis (Stephanoteuthis),Subgenus,valid,205715
622725,Neobythitinae,Subfamily,valid,164807
162419,Trachinocephalus,Genus,valid,162374
171026,Limnichthys,Genus,valid,171022
636384,Hypsoblennius proteus,Species,valid,171155
95564,Stylocheiron suhmii,Species,valid,95556
553142,Muraenoidei,Suborder,valid,161123
171748,Clevelandia ios,Species,valid,171747
644730,Scopelarchus stephensi,Species,valid,162553
556106,Ancistrocheirus lesueurii,Species,valid,555773
167266,Enophrys,Genus,valid,167196
169013,Gerreidae,Family,valid,167641
162216,Argyropelecus affinis,Species,valid,162213
82558,Mastigoteuthis,Genus,valid,82557
623716,Lampanyctus tenuiformis,Species,valid,162632
553153,Ogcocephalioidei,Suborder,valid,164495
563987,Euselachii,Superorder,valid,159786
169303,Umbrina roncador,Species,valid,169297
623714,Hygophum hygomii,Species,valid,162692
162367,Bathylaco nigricans,Species,valid,162366
168577,Phtheirichthys,Genus,valid,168567
635310,Congrinae,Subfamily,valid,161324
162687,Protomyctophum thompsoni,Species,valid,162684
165341,Coryphaenoides pectoralis,Species,invalid,0
162731,Centrobranchus,Genus,valid,623694
172868,Eopsetta jordani,Species,valid,172867
170871,Calotomus,Genus,valid,647768
644696,Scopelarchoides nicholsi,Species,valid,162562
164678,Physiculus,Genus,valid,164670
172535,Nomeidae,Family,valid,172507
82440,Onychoteuthis banksii,Species,valid,82439
172784,Hippoglossina stomata,Species,valid,172782
623747,Benthosema fibulatum,Species,valid,162679
171054,Astroscopus,Genus,valid,171053
172930,Reinhardtius hippoglossoides,Species,valid,172929
167426,Agonidae,Family,valid,643429
555706,Decabrachia,Superorder,valid,82330
170287,Bramidae,Family,valid,167641
622862,Spectrunculus grandis,Species,valid,164810
165511,Fodiator acutus,Species,valid,165510
